,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
0,06037,smoothed_adj_outpatient_cli,2020-03-16,2021-01-02,292,0.177393,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-17,2021-01-02,291,0.268841,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-18,2021-01-02,290,0.344764,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-19,2021-01-02,289,0.41448,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-20,2021-01-02,288,0.508169,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-21,2021-01-02,287,0.615748,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-22,2021-01-02,286,0.659815,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-23,2021-01-02,285,0.718052,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-24,2021-01-02,284,0.683091,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-25,2021-01-02,283,0.710411,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-26,2021-01-02,282,0.717107,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-27,2021-01-02,281,0.71274,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-28,2021-01-02,280,0.730959,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-29,2021-01-02,279,0.727102,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-30,2021-01-02,278,0.778323,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-03-31,2021-01-02,277,0.777712,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-01,2021-01-02,276,0.817512,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-02,2021-01-02,275,0.929186,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-03,2021-01-02,274,0.984243,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-04,2021-01-02,273,0.975581,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-05,2021-01-02,272,0.962528,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-06,2021-01-02,271,1.029839,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-07,2021-01-02,270,1.077653,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-08,2021-01-02,269,1.183427,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-09,2021-01-02,268,1.215702,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-10,2021-01-02,267,1.305577,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-11,2021-01-02,266,1.356425,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-12,2021-01-02,265,1.374899,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-13,2021-01-02,264,1.4565,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-14,2021-01-02,263,1.406442,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-15,2021-01-02,262,1.465539,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-16,2021-01-02,261,1.48878,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-17,2021-01-02,260,1.535276,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-18,2021-01-02,259,1.532113,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-19,2021-01-02,258,1.523252,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-20,2021-01-02,257,1.590899,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-21,2021-01-02,256,1.624529,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-22,2021-01-02,255,1.703943,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-23,2021-01-02,254,1.772573,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-24,2021-01-02,253,1.870637,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-25,2021-01-02,252,2.002798,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-26,2021-01-02,251,2.052506,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-27,2021-01-02,250,2.172396,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-28,2021-01-02,249,2.280648,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-29,2021-01-02,248,2.467681,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-04-30,2021-01-02,247,2.442982,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-01,2021-01-02,246,2.515043,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-02,2021-01-02,245,2.498141,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-03,2021-01-02,244,2.614718,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-04,2021-01-02,243,2.720743,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-05,2021-01-02,242,2.605675,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-06,2021-01-02,241,2.659412,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-07,2021-01-02,240,2.696794,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-08,2021-01-02,239,2.771744,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-09,2021-01-02,238,2.672672,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-10,2021-01-02,237,2.602352,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-11,2021-01-02,236,2.58138,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-12,2021-01-02,235,2.532554,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-13,2021-01-02,234,2.67937,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-14,2021-01-02,233,2.738385,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-15,2021-01-02,232,2.807485,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-16,2021-01-02,231,2.84771,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-17,2021-01-02,230,2.848064,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-18,2021-01-02,229,2.986887,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-19,2021-01-02,228,3.020952,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-20,2021-01-02,227,3.07754,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-21,2021-01-02,226,3.238753,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-22,2021-01-02,225,3.266772,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-23,2021-01-02,224,3.411912,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-24,2021-01-02,223,3.345794,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-25,2021-01-02,222,3.463998,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-26,2021-01-02,221,3.545473,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-27,2021-01-02,220,3.521306,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-28,2021-01-02,219,3.472684,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-29,2021-01-02,218,3.437464,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-30,2021-01-02,217,3.374449,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-05-31,2021-01-02,216,3.283509,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-06-01,2021-01-02,215,3.291991,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-06-02,2021-01-02,214,3.14898,,,county,chng
0,06037,smoothed_adj_outpatient_cli,2020-06-03,2021-01-02,213,3.162117,,,county,chng
